ticket_id,customer_id,timestamp_created,timestamp_closed,subject,description,category,priority,channel,status,solved_in_hours,related_log_id,technical_issue_type
TKT_004865,CUST_00763,2025-09-08 00:00:00,2025-09-08 05:00:00,Service Change,Need to downgrade to save money,service_change,medium,web_form,closed,5,,
TKT_004866,CUST_00763,2026-02-18 00:00:00,2026-02-18 20:00:00,Service Change,Need to downgrade to save money,service_change,medium,email,closed,20,,
TKT_004867,CUST_00764,2025-12-19 02:00:00,2025-12-20 22:00:00,Technical Issue - Connection Drops,"Connection drops constantly, can't stay online",technical,high,phone,closed,44,LOG_0027100,connection_drops
TKT_004868,CUST_00764,2026-02-08 02:00:00,2026-02-09 09:00:00,Technical Issue - Slow Speed,"Streaming keeps buffering, internet speed is insufficient",technical,high,email,closed,31,LOG_0027106,slow_speed
TKT_004869,CUST_00764,2026-02-03 07:00:00,2026-02-03 17:00:00,Technical Issue - High Latency,"Video conferences are choppy, high latency issues",technical,medium,web_form,closed,10,LOG_0027113,high_latency
TKT_004870,CUST_00764,2026-01-25 05:00:00,2026-01-26 00:00:00,Technical Issue - Connection Drops,"Connection drops constantly, can't stay online",technical,high,email,closed,19,LOG_0027116,connection_drops
TKT_004871,CUST_00764,2026-02-08 00:00:00,2026-02-09 00:00:00,Service Change,Need to downgrade to save money,service_change,low,email,closed,24,,
TKT_004872,CUST_00764,2026-01-14 00:00:00,2026-01-15 21:00:00,Billing,Charged $137.25 but my plan should be $114.33,billing,medium,phone,closed,45,,
TKT_004873,CUST_00765,2026-01-26 03:00:00,2026-01-27 01:00:00,Technical Issue - High Latency,"Terrible lag during video calls, latency is 216ms",technical,high,phone,closed,22,LOG_0027123,high_latency
TKT_004874,CUST_00765,2026-01-16 09:00:00,2026-01-16 16:00:00,Technical Issue - Slow Speed,"Pages are loading very slowly, speed is way below what was promised",technical,high,web_form,closed,7,LOG_0027126,slow_speed
TKT_004875,CUST_00765,2026-01-04 00:00:00,2026-01-06 00:00:00,Technical Issue - High Latency,"High ping, gaming is impossible with this latency",technical,medium,email,closed,48,LOG_0027137,high_latency
TKT_004876,CUST_00765,2025-12-18 12:00:00,2025-12-20 00:00:00,Technical Issue - High Latency,"Response time is awful, everything is delayed",technical,high,email,closed,36,LOG_0027140,high_latency
TKT_004877,CUST_00765,2026-02-03 06:00:00,2026-02-04 16:00:00,Technical Issue - High Latency,"Response time is awful, everything is delayed",technical,medium,phone,closed,34,LOG_0027142,high_latency
TKT_004878,CUST_00765,2026-02-13 01:00:00,2026-02-17 23:00:00,Technical Issue - Slow Speed,Speed test shows terrible results - 56 Mbps when I'm paying for 200 Mbps,technical,high,email,closed,118,LOG_0027155,slow_speed
TKT_004879,CUST_00765,2026-01-17 11:00:00,2026-01-19 01:00:00,Technical Issue - Packet Loss,"Connection quality is terrible, lots of packet loss",technical,medium,email,closed,38,LOG_0027156,packet_loss
TKT_004880,CUST_00765,2026-02-16 11:00:00,2026-02-21 07:00:00,Technical Issue - Outage,"Complete outage for 45 minutes, no internet at all",technical,urgent,email,closed,116,LOG_0027158,outage
TKT_004881,CUST_00765,2025-12-03 00:00:00,2025-12-04 14:00:00,Billing,Double charged this month,billing,medium,chat,closed,38,,
TKT_004882,CUST_00765,2025-12-30 00:00:00,2025-12-31 03:00:00,Billing,Need explanation for additional fees on bill,billing,high,email,closed,27,,
TKT_004883,CUST_00765,2025-10-01 00:00:00,2025-10-01 15:00:00,Billing,Double charged this month,billing,high,phone,closed,15,,
TKT_004884,CUST_00766,2025-12-26 05:00:00,2025-12-26 11:00:00,Technical Issue - Slow Speed,"Internet is extremely slow, only getting 85 Mbps instead of 200 Mbps",technical,medium,chat,closed,6,LOG_0027178,slow_speed
TKT_004885,CUST_00767,2026-02-25 11:00:00,2026-02-25 13:00:00,Technical Issue - Slow Speed,Speed test shows terrible results - 22 Mbps when I'm paying for 50 Mbps,technical,high,email,closed,2,LOG_0027215,slow_speed
TKT_004886,CUST_00767,2026-02-28 09:00:00,2026-02-28 17:00:00,Technical Issue - High Latency,"Response time is awful, everything is delayed",technical,high,email,closed,8,LOG_0027218,high_latency
TKT_004887,CUST_00767,2026-01-07 06:00:00,2026-01-09 05:00:00,Technical Issue - Slow Speed,"Pages are loading very slowly, speed is way below what was promised",technical,urgent,phone,closed,47,LOG_0027222,slow_speed
TKT_004888,CUST_00767,2025-11-06 00:00:00,2025-11-06 21:00:00,Billing,Why did my bill increase without notice?,billing,medium,phone,closed,21,,
TKT_004889,CUST_00767,2026-01-12 00:00:00,2026-01-12 05:00:00,Sales,"Competitor is offering better price, can you match?",sales,medium,email,closed,5,,
TKT_004890,CUST_00767,2025-10-02 00:00:00,2025-10-02 05:00:00,Sales,"Competitor is offering better price, can you match?",sales,medium,email,closed,5,,
TKT_004891,CUST_00768,2026-01-08 06:00:00,2026-01-09 13:00:00,Technical Issue - Connection Drops,WiFi keeps cutting out throughout the day,technical,high,chat,closed,31,LOG_0027232,connection_drops
TKT_004892,CUST_00768,2025-12-06 00:00:00,2025-12-06 12:00:00,Technical Issue - Connection Drops,"Connection drops constantly, can't stay online",technical,medium,web_form,closed,12,LOG_0027233,connection_drops
TKT_004893,CUST_00768,2025-12-20 04:00:00,2025-12-20 07:00:00,Technical Issue - Slow Speed,Speed test shows terrible results - 71 Mbps when I'm paying for 200 Mbps,technical,high,chat,closed,3,LOG_0027246,slow_speed
TKT_004894,CUST_00768,2025-11-04 00:00:00,2025-11-04 18:00:00,Billing,Need explanation for additional fees on bill,billing,high,email,closed,18,,
TKT_004895,CUST_00769,2026-01-09 11:00:00,2026-01-10 23:00:00,Technical Issue - Packet Loss,"Data is getting lost, packet loss is very high",technical,high,chat,closed,36,LOG_0027251,packet_loss
TKT_004896,CUST_00769,2026-01-01 12:00:00,2026-01-03 08:00:00,Technical Issue - Connection Drops,Internet keeps disconnecting every few minutes,technical,high,web_form,closed,44,LOG_0027259,connection_drops
TKT_004897,CUST_00769,2026-02-10 00:00:00,2026-02-10 01:00:00,Technical Issue - High Latency,"Response time is awful, everything is delayed",technical,high,chat,closed,1,LOG_0027282,high_latency
TKT_004898,CUST_00769,2025-12-10 03:00:00,2025-12-11 04:00:00,Technical Issue - Connection Drops,"Connection drops constantly, can't stay online",technical,medium,phone,closed,25,LOG_0027285,connection_drops
TKT_004899,CUST_00769,2025-11-24 00:00:00,2025-11-24 04:00:00,Billing,Double charged this month,billing,low,phone,closed,4,,
TKT_004900,CUST_00770,2026-01-31 03:00:00,2026-01-31 07:00:00,Technical Issue - Connection Drops,"Losing connection repeatedly, very frustrating",technical,medium,email,closed,4,LOG_0027290,connection_drops
TKT_004901,CUST_00770,2026-01-28 07:00:00,2026-01-29 02:00:00,Technical Issue - Connection Drops,"Losing connection repeatedly, very frustrating",technical,high,chat,closed,19,LOG_0027313,connection_drops
TKT_004902,CUST_00770,2026-01-05 12:00:00,2026-01-09 01:00:00,Technical Issue - Outage,Total service interruption in my area,technical,urgent,chat,closed,85,LOG_0027315,outage
TKT_004903,CUST_00770,2026-02-21 11:00:00,2026-02-21 15:00:00,Technical Issue - High Latency,"Response time is awful, everything is delayed",technical,medium,chat,closed,4,LOG_0027316,high_latency
TKT_004904,CUST_00770,2026-02-09 00:00:00,2026-02-09 14:00:00,Billing,Double charged this month,billing,low,chat,closed,14,,
TKT_004905,CUST_00770,2026-01-25 00:00:00,2026-01-25 10:00:00,Billing,Double charged this month,billing,low,phone,closed,10,,
TKT_004906,CUST_00770,2026-01-27 00:00:00,2026-01-27 15:00:00,Billing,Double charged this month,billing,high,email,closed,15,,
TKT_004907,CUST_00771,2026-02-12 11:00:00,2026-02-13 09:00:00,Technical Issue - Slow Speed,"Pages are loading very slowly, speed is way below what was promised",technical,high,web_form,closed,22,LOG_0027339,slow_speed
TKT_004908,CUST_00771,2026-02-01 07:00:00,2026-02-01 13:00:00,Technical Issue - Connection Drops,"Losing connection repeatedly, very frustrating",technical,high,chat,closed,6,LOG_0027345,connection_drops
TKT_004909,CUST_00771,2026-01-12 00:00:00,2026-01-13 11:00:00,Technical Issue - Slow Speed,Speed test shows terrible results - 40 Mbps when I'm paying for 200 Mbps,technical,high,web_form,closed,35,LOG_0027347,slow_speed
TKT_004910,CUST_00771,2026-01-17 10:00:00,2026-01-17 21:00:00,Technical Issue - High Latency,"Terrible lag during video calls, latency is 149ms",technical,high,phone,closed,11,LOG_0027352,high_latency
TKT_004911,CUST_00771,2026-02-02 02:00:00,2026-02-02 07:00:00,Technical Issue - High Latency,"Terrible lag during video calls, latency is 221ms",technical,medium,phone,closed,5,LOG_0027356,high_latency
TKT_004912,CUST_00771,2025-10-09 00:00:00,2025-10-09 18:00:00,Service Change,Want to upgrade to faster plan,service_change,medium,phone,closed,18,,
TKT_004913,CUST_00771,2025-09-03 00:00:00,2025-09-03 23:00:00,Service Change,Need to downgrade to save money,service_change,low,chat,closed,23,,
TKT_004914,CUST_00771,2025-11-16 00:00:00,2025-11-16 11:00:00,Service Change,"Moving to new address, how to transfer service?",service_change,low,phone,closed,11,,
TKT_004915,CUST_00772,2025-12-02 11:00:00,2025-12-03 20:00:00,Technical Issue - Outage,"No connection whatsoever, lights on router are red",technical,urgent,web_form,closed,33,LOG_0027386,outage
TKT_004916,CUST_00772,2026-01-11 02:00:00,2026-01-12 02:00:00,Technical Issue - Slow Speed,"Internet is extremely slow, only getting 470 Mbps instead of 1000 Mbps",technical,medium,chat,closed,24,LOG_0027390,slow_speed
TKT_004917,CUST_00772,2025-11-06 00:00:00,2025-11-06 20:00:00,Service Change,How do I cancel my service?,service_change,low,email,closed,20,,
TKT_004918,CUST_00772,2025-12-18 00:00:00,2025-12-18 22:00:00,Billing,Why did my bill increase without notice?,billing,high,phone,closed,22,,
TKT_004919,CUST_00772,2025-10-28 00:00:00,2025-10-29 15:00:00,Billing,Double charged this month,billing,low,phone,closed,39,,
TKT_004920,CUST_00773,2025-12-17 03:00:00,2025-12-17 14:00:00,Technical Issue - Connection Drops,WiFi keeps cutting out throughout the day,technical,medium,email,closed,11,LOG_0027405,connection_drops
TKT_004921,CUST_00773,2026-01-02 06:00:00,2026-01-02 08:00:00,Technical Issue - Connection Drops,"Losing connection repeatedly, very frustrating",technical,high,phone,closed,2,LOG_0027409,connection_drops
TKT_004922,CUST_00773,2026-02-20 00:00:00,2026-02-21 19:00:00,Technical Issue - High Latency,"Video conferences are choppy, high latency issues",technical,medium,chat,closed,43,LOG_0027410,high_latency
TKT_004923,CUST_00773,2026-01-15 06:00:00,2026-01-16 08:00:00,Technical Issue - Packet Loss,Unstable connection with frequent data loss,technical,medium,email,closed,26,LOG_0027417,packet_loss
TKT_004924,CUST_00773,2026-02-13 00:00:00,2026-02-13 11:00:00,Billing,Why did my bill increase without notice?,billing,high,chat,closed,11,,
TKT_004925,CUST_00773,2025-09-11 00:00:00,2025-09-11 08:00:00,Service Change,"Moving to new address, how to transfer service?",service_change,medium,chat,closed,8,,
TKT_004926,CUST_00774,2026-01-20 00:00:00,2026-01-22 10:00:00,Technical Issue - Outage,"No connection whatsoever, lights on router are red",technical,high,email,closed,58,LOG_0027439,outage
TKT_004927,CUST_00774,2026-01-29 04:00:00,2026-01-29 05:00:00,Technical Issue - Packet Loss,"Connection quality is terrible, lots of packet loss",technical,medium,web_form,closed,1,LOG_0027441,packet_loss
TKT_004928,CUST_00774,2026-01-22 05:00:00,2026-01-24 18:00:00,Technical Issue - Outage,Internet has been down for over an hour,technical,urgent,chat,closed,61,LOG_0027443,outage
TKT_004929,CUST_00774,2025-12-27 09:00:00,2025-12-28 11:00:00,Technical Issue - Slow Speed,Speed test shows terrible results - 491 Mbps when I'm paying for 1000 Mbps,technical,medium,web_form,closed,26,LOG_0027447,slow_speed
TKT_004930,CUST_00774,2025-12-08 00:00:00,2025-12-08 06:00:00,Technical Issue - Packet Loss,"Data is getting lost, packet loss is very high",technical,high,web_form,closed,6,LOG_0027450,packet_loss
TKT_004931,CUST_00774,2026-01-04 07:00:00,2026-01-05 14:00:00,Technical Issue - Outage,"No connection whatsoever, lights on router are red",technical,urgent,email,closed,31,LOG_0027453,outage
TKT_004932,CUST_00774,2026-02-12 12:00:00,2026-02-12 21:00:00,Technical Issue - High Latency,"Terrible lag during video calls, latency is 145ms",technical,high,phone,closed,9,LOG_0027456,high_latency
TKT_004933,CUST_00774,2025-12-27 11:00:00,2025-12-28 16:00:00,Technical Issue - Connection Drops,"Connection drops constantly, can't stay online",technical,medium,phone,closed,29,LOG_0027462,connection_drops
TKT_004934,CUST_00774,2026-02-24 00:00:00,2026-02-24 19:00:00,Service Change,Need to downgrade to save money,service_change,medium,phone,closed,19,,
TKT_004935,CUST_00774,2025-11-24 00:00:00,2025-11-24 19:00:00,Service Change,How do I cancel my service?,service_change,low,chat,closed,19,,
TKT_004936,CUST_00774,2025-09-25 00:00:00,2025-09-25 12:00:00,Service Change,Need to downgrade to save money,service_change,low,email,closed,12,,
TKT_004937,CUST_00774,2025-10-16 00:00:00,2025-10-17 00:00:00,Service Change,"Moving to new address, how to transfer service?",service_change,medium,email,closed,24,,
TKT_004938,CUST_00774,2026-01-16 00:00:00,2026-01-16 09:00:00,Service Change,Need to downgrade to save money,service_change,low,web_form,closed,9,,
TKT_004939,CUST_00775,2026-01-14 05:00:00,2026-01-16 04:00:00,Technical Issue - Slow Speed,"Streaming keeps buffering, internet speed is insufficient",technical,high,email,closed,47,LOG_0027486,slow_speed
TKT_004940,CUST_00775,2026-02-04 00:00:00,2026-02-04 09:00:00,Technical Issue - High Latency,"Terrible lag during video calls, latency is 287ms",technical,high,email,closed,9,LOG_0027487,high_latency
TKT_004941,CUST_00775,2026-02-02 03:00:00,2026-02-04 03:00:00,Technical Issue - High Latency,"High ping, gaming is impossible with this latency",technical,high,chat,closed,48,LOG_0027496,high_latency
TKT_004942,CUST_00775,2025-11-06 00:00:00,2025-11-06 06:00:00,Service Change,"Moving to new address, how to transfer service?",service_change,low,web_form,closed,6,,
TKT_004943,CUST_00775,2026-02-25 00:00:00,2026-02-25 04:00:00,Service Change,How do I cancel my service?,service_change,low,email,closed,4,,
TKT_004944,CUST_00775,2025-12-21 00:00:00,2025-12-21 12:00:00,Sales,What promotions do you currently have?,sales,medium,web_form,closed,12,,
TKT_004945,CUST_00776,2025-12-23 09:00:00,2025-12-24 19:00:00,Technical Issue - Connection Drops,"Losing connection repeatedly, very frustrating",technical,medium,chat,closed,34,LOG_0027512,connection_drops
TKT_004946,CUST_00776,2026-02-01 11:00:00,2026-02-03 01:00:00,Technical Issue - Packet Loss,"Experiencing severe packet loss (24.0%), connection is unstable",technical,medium,email,closed,38,LOG_0027518,packet_loss
TKT_004947,CUST_00776,2025-12-15 05:00:00,2025-12-17 00:00:00,Technical Issue - Packet Loss,"Connection quality is terrible, lots of packet loss",technical,high,chat,closed,43,LOG_0027525,packet_loss
TKT_004948,CUST_00776,2026-01-08 07:00:00,2026-01-09 12:00:00,Technical Issue - Packet Loss,"Data is getting lost, packet loss is very high",technical,medium,chat,closed,29,LOG_0027532,packet_loss
TKT_004949,CUST_00776,2026-02-18 01:00:00,2026-02-19 14:00:00,Technical Issue - Connection Drops,Internet keeps disconnecting every few minutes,technical,high,chat,closed,37,LOG_0027534,connection_drops
TKT_004950,CUST_00776,2026-02-11 02:00:00,2026-02-11 15:00:00,Technical Issue - Slow Speed,Speed test shows terrible results - 455 Mbps when I'm paying for 1000 Mbps,technical,high,web_form,closed,13,LOG_0027536,slow_speed
TKT_004951,CUST_00776,2025-12-03 07:00:00,2025-12-04 14:00:00,Technical Issue - Connection Drops,Internet keeps disconnecting every few minutes,technical,medium,phone,closed,31,LOG_0027544,connection_drops
TKT_004952,CUST_00776,2025-10-21 00:00:00,2025-10-21 04:00:00,Sales,What promotions do you currently have?,sales,low,email,closed,4,,
TKT_004953,CUST_00776,2026-02-03 00:00:00,2026-02-03 08:00:00,Billing,Double charged this month,billing,high,email,closed,8,,
TKT_004954,CUST_00777,2026-01-30 12:00:00,2026-01-31 09:00:00,Technical Issue - Packet Loss,"Experiencing severe packet loss (14.1%), connection is unstable",technical,high,phone,closed,21,LOG_0027566,packet_loss
TKT_004955,CUST_00777,2026-02-19 00:00:00,2026-02-19 23:00:00,Billing,Charged $95.38 but my plan should be $77.18,billing,high,chat,closed,23,,
TKT_004956,CUST_00777,2026-02-11 00:00:00,2026-02-11 05:00:00,Service Change,Need to downgrade to save money,service_change,medium,email,closed,5,,
TKT_004957,CUST_00778,2026-02-26 04:00:00,2026-02-26 10:00:00,Technical Issue - High Latency,"Video conferences are choppy, high latency issues",technical,medium,chat,closed,6,LOG_0027579,high_latency
TKT_004958,CUST_00778,2026-02-01 05:00:00,2026-02-02 04:00:00,Technical Issue - Packet Loss,"Connection quality is terrible, lots of packet loss",technical,high,email,closed,23,LOG_0027607,packet_loss
